idn,bbg,jahr,tit_a,tit_d,tit_Y,stuecktitel_l,stuecktitel_a,f4243,f4256,f4241,f4105_9,f4105_g
998774847,Afl,1751,Löscher,Valentin Ernst,Catalogus bibliothecae ...,2.,Bibliotheca historica ... 18. Jan. 1751,,,,,
998774901,Afl,1751,Löscher,Valentin Ernst,Catalogus bibliothecae ...,Suppl.,,,,,,
998774979,Afl,1751,Löscher,Valentin Ernst,Catalogus bibliothecae ...,3.,"Bibliotheca philologica, philosophica, mathematica, iuridica et medica ... 18. Octobr. 1751",,,,,
998786403,Afl,1783,Loew,Johann Georg,Index librorum Ioh. George Loewe ex varia disciplina et compactorum et non compactorum quibus in Collegio rubro licitationis lege distrahendis constitutus est dies 20. mensis Octobr. 1783,2,,,,,,
998792772,Aal,1824,"Gedenkschriften wegens het vierde eeuwgetijde van de uitvinding der boekdrukkunst door Lourens Janszoon Koster, van stadswege gevierd te Haarlem den 10 en 11 Julij 1823",,,,,,,,,
998843032,Aal,1736,Wann das heutige Hadernlumpenpapier erfunden worden?,,,,,,,,,
998845396,Aal,1706,"A @Dictionary English, German and French, containing not only the English words in their alphabetical order, together with their several significations; but also their proper accent, phrases, figurative speeches, idioms and proverbs, taken from the best new English dictionaries","English-Teutsch-Frantzösisch Lexikon, ...",,,,,,,,
998850292,Aal,1752,"Apparatus librorum, deductionum et dissertationum, ad ius publicum et historiam Imperii Romano ... quem Io. Christ. Lunigius [Johann Christian Lünig] reliquit, publica auctione Lipsiae d. 11. Septembris 1752 in Collegii rubri vaporario parata pecunia vendendus",,,,,,,,,
998851752,Afl,1786,,,"[Johann Alphons de] Lugo's sistematisches Handbuch für jedermann, der Geschäftsaufsätze zu entwerfen hat",1.,Für Privatpersonen,,,,,
998851760,Afl,1787,,,"[Johann Alphons de] Lugo's sistematisches Handbuch für jedermann, der Geschäftsaufsätze zu entwerfen hat",2.,Für Amtspersonen,,,,,
998884839,Afl,1744,Ludewig,Johann Peter,Bibliothecae Ludewigianae,1/2,,,,,,
998884871,Afl,1744,Ludewig,Johann Peter,Bibliothecae Ludewigianae,3,,,,,,
998884952,Afl,1790,Duclos,R.,"Dictionnaire bibliographique, historique et critique des livres rares, précieux, singuliers, ...",1.,A - G,,,,,
998884979,Afl,1790,Duclos,R.,"Dictionnaire bibliographique, historique et critique des livres rares, précieux, singuliers, ...",2.,H - Sca,,,,,
998885010,Afl,1790,Duclos,R.,"Dictionnaire bibliographique, historique et critique des livres rares, précieux, singuliers, ...",3.,Sch - Z; Livres anonymes A - Z,,,,,
998904317,Afl,1681,Mabillon,Jean,De re diplomatica libri VI in quibus quidquid ad veterum instrumentorum antiquitatem ... explicatur et illustratur,[Hauptw.],,,,,,
998904406,Afl,1704,Mabillon,Jean,De re diplomatica libri VI in quibus quidquid ad veterum instrumentorum antiquitatem ... explicatur et illustratur,Suppl.,Luteciae Parisiorum,,,,,
998973491,Aal,1640,"De ortu ac progressu artis typographicae Dissertatio historica, in qua praeter alia pleraque ad calcographices negocium spectantia de auctoribus et loco inventionis praecipuè  inquiritur, proque Moguntinis contra Harlemenses concluditur",,,,,,,,,
998976326,Afl,1719,Maittaire,Michael,Annales typographici,1.,ad annum 1500,,,,,
998976563,Afl,1722,Maittaire,Michael,Annales typographici,"2, 1.",1500 - 1536,,,,,
998976628,Afl,1722,Maittaire,Michael,Annales typographici,"2, 2.",1500 - 1536,,,,,
998976725,Afl,1725,Maittaire,Michael,Annales typographici,"3, 1.",1536 - 1557,,,,,
998976776,Afl,1725,Maittaire,Michael,Annales typographici,"3, 2.",1536 - 1557,,,,,
998976849,Afl,1733,Maittaire,Michael,Annales typographici,"[4, 1].",ad annum 1664,,,,,
998976849,Afl,1733,Maittaire,Michael,Annales typographici,"T. 1, 1.",,,,,,
998976903,Afl,1733,Maittaire,Michael,Annales typographici,"[4, 2].",ad annum 1664,,,,,
998976903,Afl,1733,Maittaire,Michael,Annales typographici,"T. 1, 2.",,,,,,
998976970,Afl,1741,Maittaire,Michael,Annales typographici,"5, 1.",Index,,,,,
998977020,Afl,1741,Maittaire,Michael,Annales typographici,"5, 2.",Index,,,,,
999011715,Aal,1740,Histoire de l'origine et des premiers progrès de l'imprimerie,,,,,,,,,
999030205,Aal,1754,Von der Kaiserlich Königlichen Nieder-Oesterreichischen Repraesentation und Cammer wegen,... Professions- oder Papier-Erzeugnuß-Ordnung,,,,,,,,
999119133,Aal,1733,"Bibliothèque des théâtres, contenant le catalogue alphabetiques des piéces dramatiques, opera, parodies, & opera comiques & le tems de leurs representations ; avec des anecdoted ...",,,,,,,,,
999129023,Aal,1785,"Verzeichniß mathematischer, physicalischer, architectonischer, astronomischer, historischer, philosophischer, zur Fortification und anderen Wissenschaften gehörigen Bücher, wie auch einer Sammlung Land=Charten und Kupferstiche, welche Herr Andreas Mayer ... besaß, und welche nunmehro ... den 10. Junius 1785 in Frankfurt an der Oder ... öffentlich verkauft werden sollen",,,,,,,,,
999129309,Afl,1824,,,Bibliotheca Meermanniana,T. 1/2,,,,,,
99912935X,Afl,1824,,,Bibliotheca Meermanniana,T. 3/4,,,,,,
999129414,Afl,1824,,,Bibliotheca Meermanniana,,Prix des livres,,,,,
999139592,Afl,1765,Meerman,Gerard,Origines typographicae,T. 1.,Tomus prior,,,,,
999139711,Afl,1765,Meerman,Gerard,Origines typographicae,T. 2.,Tomus alter,,,,,
999173405,Afl,1796,,,"Typographia Española `o historia de la introduccion, propagacion y progresos del arte de la imprenta en España",T. 1,,,,,,
999193767,Aal,1650,"Iacobi Mentelii, patricii, Castro-Theodoricensis, De vera typographiae origine Paraensis, ad sapientissimum virum Bernardum à Malinkrot, monasteriensem decanum",,,,,,,,,
999212214,Afl,1782,Merken,Johann,"Liber artificiosus alphabeti maioris, oder: neu inventirtes Kunst-Schreib -und Zeichenbuch, bestehend in 56 künstlich gravirten Kupferstichen, nebst beigefügter Abhandlung der darinn enthaltenen nützlichen und angenehmen Wissenschaften",1,,,,,,
999212273,Afl,1785,Merken,Johann,"Liber artificiosus alphabeti maioris, oder: neu inventirtes Kunst-Schreib -und Zeichenbuch, bestehend in 56 künstlich gravirten Kupferstichen, nebst beigefügter Abhandlung der darinn enthaltenen nützlichen und angenehmen Wissenschaften",2,,,,,,
999250434,Aal,1745,Catalogus ... librorum typis vulgatorum et manuscriptorum Joannis Petri de Ludewig ...,"[Versteigerung, Leipzig 1746]",,,,,,,,
999303953,Aal,1726,"Catalogus disputationum theologico, iuridico, medico, philosophico, philologico, historicarum etc. a Christiano Mislero ex academiis variis collectarum ... dispositus, ... quae Lipsiae in Collegii Rubri Vaporario d. 1. Juli et seqq. 1726 auctionis lege vendentur",,,,,,,,,
999332031,Afl,1649,Möller,Arnold,Schreib-Stübelein ...,1,,,,,,
999332104,Afl,1649,Möller,Arnold,Schreib-Stübelein ...,2,,,,,,
999332171,Afl,1649,Möller,Arnold,Schreib-Stübelein ...,3,,,,,,
999332228,Afl,1649,Möller,Arnold,Schreib-Stübelein ...,,Jugendleiter,,,,,
999345826,Aal,1830,"Fortegnelse over de paa pergament trykkede bøger i det store Kongelige Bibliothek, tilligemed nogle bidrag til bibliothekets nyeste historie",,,,,,,,,
999407538,Aal,1787,"Monumenta typographica, quae exstant in bibliotheca collegii canonicorum regularium in Rebdorf Coll., notis illustr., et ed. eiusdem collegii bibliothecarius",,,,,,,,,
999450956,Hal,1817,Schreibe-Buch,,,,,,,,,
999453769,Aal,1754,Épreuves des caractères de la fonderie,,,,,,,,,
999454587,Afl,1823,Mozin,Dominique Joseph,Neues vollständiges Wörterbuch der deutschen und französischen Sprache,Dt. T. 1.,A - K,,,,,
999454706,Afl,1824,Mozin,Dominique Joseph,Neues vollständiges Wörterbuch der deutschen und französischen Sprache,Dt. T. 2.,L - Z,,,,,
999454803,Afl,1826,Mozin,Dominique Joseph,Neues vollständiges Wörterbuch der deutschen und französischen Sprache,Franz. T. 1.,A - G,,,,,
999454854,Afl,1828,Mozin,Dominique Joseph,Neues vollständiges Wörterbuch der deutschen und französischen Sprache,Franz. T. 2.,H - Z,,,,,
999457780,Aal,1692,Christliche Leich-Predigt ...,"[Leichenpredigt auf Johann Georg Cotta d. Ä., Buchhändler zu Tübingen, gestorben 25.3.1692]",,,,,,,,
999458310,Aal,1824,"Beschreibung des Festes dem Andenken des Erfinders der Buchdruckerkunst Johann Gensfleisch zum Gutenberg, gefeiert in Mainz am 4. Oktober 1824 von sammtlichen Hewur Schriftsetzen,  Buchdrukkern und Schriftgießen daselbst. Zusammengest. von N. Müller",,,,,,,,,
999473018,Aal,1795,"Verzeichniß der zum Nachlaß weil. Consistor. Secretair Müller gehörenden Bücher, Landkarten, Musikalien, Kupferstiche ... welche ... am 8ten Februar 1796 und an den folgenden Tagen ... meistbietend verkauft werden sollen",,,,,,,,,
999474812,Aal,1741,"Christian Mündens Danck-Predigt, welche am dritten Jubel-Fest wegen Erfindung der löbl. Buchdruckerkunst aus Ps. CII, 14 - 19 zu Franckfurt gehalten werden",,,,,,,,,
99948737X,Aal,1733,Der @wunderbare Anfang und Ausgang des Rathes Gottes ...,,,,,,,,,
999549286,Aal,1746,Memorabilia bibliothecae academicae Ienensis,"Sive Designatio codicum manuscriptorum in illa bibliotheca et librorum impressorum, plerumque rariorum ...",,,,,,,,
999556703,Aal,1767,"Historisch-critische Nachrichten von den sechs ersten teutschen Bibel-Ausgaben, die zu Maynz, Strasburg und Augspurg vom Jahr 1462 bis zum Jahr 1477 sind gedrukt worden","aus der Herzoglich-Würtemberg. Consistorial-Bibliothek zu Stuttgard, u. aus schriftlichen Beyträgen, nebst e. Crit. Anzeige aller übrigen vor Luthero teils wirklichen theils vermeintlichen Bibel-Ausgaben, ans Licht gestellt",,,,,,,,
999563661,Aal,1705,Namenszüge alter Papiermacher,"eine Sammlg v. Fotos, Originalen, Nachzeichngn u. Siegeln",,,,,,,,
999587544,Aal,1830,Recherches historiques et critiques sur l'établissement de l'art typographique en Espagne et un Portugal,,,,,,,,,
999587579,Aal,1829,Würdigung der Schmähschrift des Buchhändlers Herrn Gall zu Trier gegen die Professoren [Christian Gottfried] Nees v. Esenbeck u. Goldfuß zu Bonn wegen Nichtherausgabe eines dt. Bueffon,mit erg. Actenstücken,,,,,,,,
999590529,Aal,1599,"Künstliche vnd Ordentliche An||weyßung der gantzen Practie vff|| den Jetzigen schlag vnd derselbenn|| herluchen geschwinden Exempel,|| ...",,,,,,,,,
999590898,Afl,1601,Neudörffer,Anton,"Schreibkunst, Das erste Theil [bezw.:] Das ander Theil ... Durch|| Antonium Newdörfer Rechenmaister vnd|| Modist der Statt Nurnberg",1.,"Inn|| Welchem die künstliche Außtheil-||ung des gantzen Kils, Temperierung vn[d]|| Proportionierung desselben, auch wie|| man die Feder recht fassen sol. Nachmals:|| der Grund des zierlichen Teutschen Schreibenß|| vfs klerlichtst angezeigt",,,,,
999612115,Aal,1789,"Catalogus librorum quos M. Ioh Gottl Imman Netto, Diaconus olim Eccles. Isleb. ad D. Annae, reliquit",,,,,,,,,
999621637,Aal,1782,"Bibliographical and literary anecdotes of William Bowyer, printer, F.S.A. and many of his learned friends",containing an incidental view of the progress a. advancement of literature in this kingdom from the beginning of the present century to the end of the year 1777,,,,,,,,
99963920X,Aal,1783,Über Schöffers Papierversuche,,,,,,,,,
99963951X,Aal,1795,Verzeichniß einer Handbibliothek der nützlichsten deutschen Schriften zum Vergnügen und Unterrichte ... welche um beygesetzte Preise zu haben sind bey,,,,,,,,,
999641476,Aal,1795,[Briefe des Ehepaares Georg Heinrich und Lulu Nicolovius an Caroline Perthes 1795 - 1803],,,,,,,,,
999643878,Aal,1825,"Beweis der Originalität der von J. Mentelin vor 1466 gedruckten Schrift des hs. Augustins ""de arte praedicandi""",,,,,,,,,
999643991,Aal,1825,"Literarische Nachricht über die erste zu Köln gedruckte niederdeutsche Bibel, und Vergleichung derselben mit den Vulgata und den sieben ältesten oberdeutschen Bibelübersetzungen",,,,,,,,,
999649469,Aal,1828,"Beiträge zur Buchdruckergeschichte Münsters, oder Verzeichniß der vom Jahr 1486 bis 1700 zu Münster gedruckten Bücher",mit 1 Steintaf.,,,,,,,,
999719823,Aal,1791,"Verzeichniß einer vom verstorbenen Krieges- und Stadtrath Oelrichs hinterlassenen Sammlung von ... Büchern, welche den 14, December 1791 durch den Königl. Auctions-Commissarius Prillwitz ... auf dem Cöllnischen Rathhause ... verauctioniret werden sollen",,,,,,,,,
999720333,Aal,1733,"Catalogus bibliothecae selectissimae viri reverendi Dn. Frider[ici] Oelrichs, Pastoris quondam Reformatae Ecclesiae in civitate Fridericiana meritissimi consveto auctionis more ac tempore d. 28. Sept. 1733",In aedibus virginis Catel Fridericoplitanis,,,,,,,,
999755307,Aal,1761,"Die @Kunst zu tuschen oder die neueste Manier, Befestigungen u. andere Risse mit gehörigen Farben zu mahlen u. zu tuschen",,,,,,,,,
999770322,Aal,1697,"Eines @Hoch-Edlen, fürsichtigen und hochweisen Raths löbl. des H. Röm. Reichs Stadt Nürnberg verneuert- und vermehrte Ordnung, wie es mit dem gestämpfften Papier in dero Stadt, Vorstädten und Gebiet auf dem Land zu halten",[2. Aug. 1697] ; [Nebst ergänz. Preisverordnung],,,,,,,,
999811568,Aal,1785,"Catalogus bibliothecae a viro perillustri atque generosissimo Carolo Eugenio Pabst ab Ohain, rerum metallicarum in ditione Serenissimi Electoris Saxoniae Praefecto cet. studiosissime collectae cujus publica venditio 4. et sequentibus diebus Iulii anni currentis horis pomeridianis auctionis lege Freibergae instituetur",,,,,,,,,
99982791X,Aal,1545,"Libro di Giovanbattista Palatino, nel qual sʹinsegna a scrivere ogni sorte lettera, antica, et moderna, di qualunque natione, con le sue regole, et misure, et essempi: et con un breve, et util discorso de le cifre",,,,,,,,,
999831534,Aal,1812,Bibliothecae instructissimae quam illustrissimus quondam Comes de Palm,,,,,,,,,
999836013,Afl,1812,Palm,Karl Joseph,Verzeichniß von Büchern aus dem Fürstlich Palmischen [Karl Joseph von Palm] Bücherschatz,3.,"[Auktionskat., 23.11.1812]",,,,,
999836080,Afl,1813,Palm,Karl Joseph,Verzeichniß von Büchern aus dem Fürstlich Palmischen [Karl Joseph von Palm] Bücherschatz,4.,Vierter Abschnitt des Versteigerungscatalogs der Fürstlich Palmischen Büchersammlung,,,,,
999836242,Aal,1811,"Verzeichniß von Handschriften und Büchern aus verschiedenen wissenschaftlichen Fächern, welche montags den 13. Jan. 1812 u. folgende Tage ... in der Winterischen Behausung ... versteigert werden soll",,,,,,,,,
999836501,Afl,1793,Panzer,Georg Wolfgang,Annales typographici,1,,,,,,
99983651X,Afl,1794,Panzer,Georg Wolfgang,Annales typographici,2,,,,,,
999836528,Afl,1795,Panzer,Georg Wolfgang,Annales typographici,3,,,,,,
999836552,Afl,1796,Panzer,Georg Wolfgang,Annales typographici,4,,,,,,
999836595,Afl,1797,Panzer,Georg Wolfgang,Annales typographici,5.,Index,,,,,
999836633,Afl,1798,Panzer,Georg Wolfgang,Annales typographici,6,,,,,,
99983665X,Afl,1799,Panzer,Georg Wolfgang,Annales typographici,7,,,,,,
999837346,Aal,1789,Georg Wolfgang Panzers aelteste Buchdruckergeschichte Nürnbergs oder Verzeichnis aller von Erfindung der Buchdruckerkunst bis 1500 in Nürnberg gedruckten Bücher mit literar. Anmerkungen,,,,,,,,,
999837419,Aal,1778,Georg Wolfgang Panzers Geschichte der Nürnbergischen Ausgaben der Bibel von Erfindung der Buchdruckerkunst an bis auf unsere Zeiten,,,,,,,,,
999839225,Aal,1697,"Catalogus rariorum, insignium ac raro occurentium librorum, tam juridicorum, historicorum, quam miscellaneorum, variam linguarum nitidissime compactorum",,,,,,,,,
999851527,Aal,1740,Das @Papier,,,,,,,,,
999851608,Aal,1753,[Papier],,,,,,,,,
999851667,Aal,1799,Papier,,,,,,,,,
999851802,Aal,1817,Papier,,,,,,,,,
999852604,Aal,1762,"Papier, Charta, Papyrus",,,,,,,,,
999852809,Aal,1748,"Papier, charte, papyros",,,,,,,,,
999858718,Aal,1778,Papiermanufaktur,,,,,,,,,
999864661,Aal,1776,Klebeband mit Probeabzügen seiner Holzschnitte als Handexemplar des Holzschneiders im Verkehr mit seinen Kunden,"zuvor im Besitz d. Pariser Druckers Ph. D. Pierre, der Papillons Auftraggeber war",,,,,,,,
999865110,Aal,1811,Danske papirfabriker,approberede vandmarken,,,,,,,,
999886924,Aal,1821,Monogrammoplocia,in ogni possibile aspetto alfabetico con in fine 2 tav. di scudi civici e bellici,,,,,,,,
999888188,Afl,1755,,,"Bibliotheca Smithiana, seu catalogus librorum D. Josephi Smithii Angli per cognomina authorum dispositus",Add. et corr.,"S. LXVII ff.: Praefationes et epistolae voluminibus editis appositae, ab incunabulis typographiae ante annum MCCCCC",,,,,
999910183,Aal,1788,Über einige Merkwürdigkeiten der Herzoglichen Bibliothek zu Gotha,,,,,,,,,
999953923,Aal,1569,Exercitatio alphabetica nova et utilissima variis expressa linguis et characteribus,"varis ornamentis, umbris, et recessibus, picturae, architecturaeque, & preciosa",,,,,,,,
999965263,Afl,1767,Petity,Jean Raymond,"Encyclopédie élémentaire, ou introduction à lʹétude des lettres, des sciences et des arts",1,,,,,,
999965298,Afl,1767,Petity,Jean Raymond,"Encyclopédie élémentaire, ou introduction à lʹétude des lettres, des sciences et des arts","2, 1",,,,,,
999965301,Afl,1767,Petity,Jean Raymond,"Encyclopédie élémentaire, ou introduction à lʹétude des lettres, des sciences et des arts","2, 2",,,,,,
1000046834,Aal,1748,Bibliotheca Platneriana [Johann Zacharias Platner] philologico - philosophico - historica a.d. 28. Octobr. 1748 in aedibus principum Lipsiae auctionis lege distribuenda,,,,,,,,,
1000080072,Aal,1666,"Catalogus variorum & insignium, in quavis facultate, librorum","quorum auctio habebitur, 25. Febr. 1666 in aedibus Jodoci Pluymer",,,,,,,,
1000115119,Aal,1784,Catalogus librorum rariorum ac selectorum bibliothecae M. Christiani Friderici Polzii ...,cum app. aliorum librorum varii generis a. d. 7. Febr. 1785 in Collegio rubro auctionis lege vendendorum,,,,,,,,
1000136159,Aal,1830,"Technologische Bildergallerie oder Darstellung d. interessantesten u. lehrreichsten Manufakturen, Fabriken, Künste u. Handwerke in getreuen Bildern u. ausführl. deutl. Erklärungen",nach d. jetzigen Zustande d. techn. Gewerbe ... ; mit 40 Steindrucktaf,,,,,,,,
1000137465,Afl,1829,Poppe,Johann Heinrich Moritz,"Geschichte der Erfindungen in den Künsten und Wissenschaften, seit der ältesten bis auf die neueste Zeit",3,,,,,,
1000147150,Aal,1811,"Catalogus bibliothecae Francisci L. B. à Prandau, quae auctione publicae exponentur",die ... 1811 et subseq diebus,,,,,,,,
1000147363,Aal,1814,"Verzeichniß der Bibliothek des ohnlängst verstorbenen Hrn. M. Moriz von Prasse der Mathem. ord. Professor ... welche nebst einem Anhange von Büchern aus allen Wissenschaften, Kupferstichwerken, Landkarten u. s. w. montags den 14. Nov. u. f. Tage im Rothen Collegio ... versteigert werden soll",,,,,,,,,
1000148432,Afl,1741,Prediger,Christoph Ernst,Der @in aller heut zu Tag üblichen Arbeit wohl anweisende accurate Buchbinder und Futteralmacher ... alles ... beschrieben ...,Teil 1,,,,,,
1000148645,Afl,1764,Prediger,Christoph Ernst,Der @in aller heut zu Tag üblichen Arbeit wohl anweisende accurate Buchbinder und Futteralmacher ... alles ... beschrieben ...,Teil 3.,"Sammt e. Anh. von denen Meistern und Gesellen-Articuln, u. übrigen Profeßions-Gebräuchen",,,,,
1000148777,Afl,1753,Prediger,Christoph Ernst,Der @in aller heut zu Tag üblichen Arbeit wohl anweisende accurate Buchbinder und Futteralmacher ... alles ... beschrieben ...,Teil 4,,,,,,
100014934X,Aal,1712,Einer in das Buch des Lebens ...,,,,,,,,,
1000150046,Afl,1822,Praet,Joseph,Catalogue des livres imprimés sur velin de la bibliothèque du roi,1.,Théologie,,,,,
1000150089,Afl,1822,Praet,Joseph,Catalogue des livres imprimés sur velin de la bibliothèque du roi,3.,Sciences et arts,,,,,
1000150143,Afl,1822,Praet,Joseph,Catalogue des livres imprimés sur velin de la bibliothèque du roi,2.,Jurisprudance,,,,,
1000150224,Afl,1822,Praet,Joseph,Catalogue des livres imprimés sur velin de la bibliothèque du roi,4.,Bellen-Lettres,,,,,
1000150267,Afl,1822,Praet,Joseph,Catalogue des livres imprimés sur velin de la bibliothèque du roi,5.,Histoire,,,,,
1000150321,Afl,1828,Praet,Joseph,Catalogue des livres imprimés sur velin de la bibliothèque du roi,6.,Suppl.,,,,,
1000150909,Afl,1824,Praet,Joseph,"Catalogue des livres imprimés sur velin, qui se trouvent dans des bibliothèques tant publiques que particulière pour servir au catalogue des livres imprimés sur velin  de la bibliothèque du roi",1.,Théologie,,,,,
1000151034,Afl,1824,Praet,Joseph,"Catalogue des livres imprimés sur velin, qui se trouvent dans des bibliothèques tant publiques que particulière pour servir au catalogue des livres imprimés sur velin  de la bibliothèque du roi",2.,Belles-Lettres,,,,,
1000151050,Afl,1824,Praet,Joseph,"Catalogue des livres imprimés sur velin, qui se trouvent dans des bibliothèques tant publiques que particulière pour servir au catalogue des livres imprimés sur velin  de la bibliothèque du roi",3.,Histoire,,,,,
1000151107,Afl,1828,Praet,Joseph,"Catalogue des livres imprimés sur velin, qui se trouvent dans des bibliothèques tant publiques que particulière pour servir au catalogue des livres imprimés sur velin  de la bibliothèque du roi",4.,Suppl.,,,,,
1000160092,Aal,1740,"Lingua trium saeculorum, quo innovatus est literatus orbis terarum, et scientia divinarum rerumque humanarum, ad summum evecta est fastigium, ars artium typografia","To gest: Weyřečny trogjho wěku gazyk, Nimžto: Netoliko obnowen gest Okrsslek Swěta Nybrž y Vměnj gak Duchownj, tak Swětské, Znamenitě oswjceno na Neywjssý Grad neb Stupeň pozdwjženo Kunst, nad gine Kunsty, Typographia, Ginak Knjho-Tiskárna, Při weřegné Saeculárnj Tři-Sta Létý Slawnosti, Kdyžtotižto po sstiastné proběhlých Třjch Set Lét od Wynalezenj, Swobodného Kunstu Typografjckého, Které se stalo Léta Páně 1440, Snážnostj, a Schopnostj Jana Kuttenbergia, Rodiče a Wlastence Kuttnohorského ...",,,,,,,,
1000162397,Aal,1792,Vollständige Anleitung zum Schreiben für die Landschulen,,,,,,,,,
1000168581,Aal,1616,"Privilegia der Stände deß Hertzogthums Preussen, darauff das Landt fundiert und biß jetzo beruhen",,,,,,,,,
1000172732,Aal,1797,Proben aus I. C. L. Prillwitz Schriftgießerey in Jena 1797,,,,,,,,,
1000198065,Aal,1696,"[Handwerksgebräuche] ... denen unbillig eingeführten Handwercks-Gewohnheiten, oder vielmehr dero Mißbräuch zu steuern ...","[Erlaß des] Senatus [v.] Nürnberg, 23. Apr. 1696",,,,,,,,
